UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10,class
0.6279258,9.554779,12.338275,4.621168,9.005064,5.930359,7.754705,7.957254,6.25083,4.193935,4
0.6991877,9.555024,12.291766,4.696344,9.103987,5.969005,7.797029,7.941527,6.339034,4.24395,4
0.01018234,12.7558975,3.3412523,0.9714161,0.26014584,7.544564,6.2007065,6.4051733,5.343107,5.1269345,7
0.85056543,9.30184,-1.7478043,6.2182145,10.74422,11.088465,6.4745216,6.614054,6.448739,5.421149,2
-0.05394046,8.113483,3.9647694,1.8551556,6.2193646,7.1195526,8.874605,5.5060453,7.664218,4.666844,8
0.86834013,9.273318,-1.7420955,6.2155423,10.7376795,11.093003,6.479751,6.636784,6.4425373,5.436325,2
0.97967476,8.977229,-1.3413261,5.9619026,10.575804,11.07519,6.6388016,6.77468,6.4768286,5.512164,2
-1.513946,6.6661158,2.5351124,-1.7852356,11.162684,3.0625203,2.2733872,7.218474,5.883584,3.398871,5
-1.41831,6.772384,2.48004,-1.6896255,11.068614,3.1363513,2.4869435,7.349933,5.9217086,3.3862731,5
0.7678196,9.544938,12.299357,4.7719774,9.150232,5.928209,7.8018446,7.995367,6.356805,4.2501645,4
-0.041584082,8.162505,3.697756,1.8926563,6.4186735,7.0709076,8.890649,5.6253347,7.640793,4.682817,8
-0.06710259,8.176031,3.647856,1.8776515,6.432186,7.0236783,8.911146,5.6909347,7.684705,4.7154756,8
0.72806144,9.572852,12.261912,4.7255125,9.078234,5.985502,7.786829,7.9312196,6.338012,4.2539554,4
0.11095293,9.065789,1.8263253,-0.71125096,9.781548,4.8467207,7.827827,7.9322996,6.8389726,3.826242,9
13.582977,8.991124,4.16714,1.3456697,7.1556163,5.0168214,7.1226006,6.0370054,5.128504,4.0403075,0
-0.043016776,8.243526,3.4480205,2.0759146,6.5864596,7.0794325,8.8996105,5.7292113,7.735295,4.8072443,8
0.11611464,9.0835495,1.7376158,-0.77384907,9.960133,4.848469,7.802591,7.9777503,6.751123,3.741947,9
-0.0029887373,8.251112,3.738247,1.6992524,6.2222767,7.050014,8.78358,5.62046,7.3315716,4.4999027,8
14.075434,9.0962515,4.3624268,1.191066,7.411095,5.5157595,7.24694,6.5476136,5.0585313,4.0966687,0
0.08523756,7.8347034,4.995745,2.2451954,5.9369736,7.655132,8.738686,4.6567607,7.791066,4.6491194,1
1.2585608,8.818697,-1.4571033,5.898618,10.642991,10.930705,6.8386855,6.747789,6.3431187,5.4422803,2
-0.62727547,9.223018,2.7375798,-1.055689,7.1051726,4.705896,8.314675,8.292473,7.5023713,4.9659185,3
1.2958437,9.75579,12.200686,5.2120132,8.874593,5.5591955,7.0248175,8.734037,6.146409,4.2907643,4
-0.97153795,7.5108223,1.8774942,-1.4190187,10.702445,3.7664397,4.0664,7.6834254,6.052828,3.4948404,5
0.7999316,-0.43526223,6.8092127,1.2950594,6.7110085,9.548459,7.668836,7.7850695,7.843067,5.2425303,6
-0.03386769,12.502314,3.1391728,1.7275778,0.5457987,7.260418,6.03642,6.3935823,5.4819508,5.772438,7
0.16966407,8.335242,3.0584338,1.4198455,6.789123,6.7682667,8.753623,6.035508,7.1725135,4.321029,8
-0.14179988,11.358423,3.2092288,1.4274677,2.0349047,7.2610655,5.9509835,6.4335594,5.3539815,5.8127785,9
13.522199,9.202883,4.204056,1.445627,7.152622,5.5061536,7.394484,6.1417527,4.9772096,4.039574,0
0.085521124,8.281648,5.0421457,2.666553,6.4243007,7.7243924,8.550157,4.231522,7.6661987,4.789018,1
1.2242318,8.858324,-1.4689841,5.9192834,10.653441,10.938644,6.8000107,6.757421,6.3516965,5.458769,2
-0.6414269,9.477605,2.4735682,-0.9066216,6.73574,4.815965,8.459357,8.300664,7.585832,5.1416674,3
1.1952821,9.728637,12.316952,5.107843,8.887306,5.5446095,7.042947,8.733516,6.1277676,4.2305274,4
-1.4031552,6.8690176,2.2989225,-1.7516932,11.019559,3.283209,2.6079233,7.2621465,5.9059415,3.407435,5
0.88700444,-0.55474716,6.9495363,1.2448581,6.715121,9.535458,7.6427503,7.8789234,7.734751,5.3374333,6
0.009134717,12.674147,3.276465,1.3191822,0.35421273,7.4690228,6.1550236,6.344669,5.388514,5.355552,7
-0.041344117,8.352364,3.7435148,1.4809688,5.9264984,6.9599104,8.67558,5.779341,7.204866,4.447682,8
-0.13505577,11.390686,3.2170744,1.427154,2.0101724,7.241202,5.9606204,6.4430885,5.347075,5.7867517,9
13.986129,9.085198,4.3999324,1.2648894,7.315696,5.635976,7.414678,6.5063734,5.088344,4.0514884,0
0.0763651,7.9636264,4.84013,2.3421464,6.175301,7.67041,8.696776,4.6878996,7.660387,4.7033467,1
1.1345674,8.985168,-1.396553,5.788371,10.630009,10.803376,6.8381195,6.6858387,6.4091167,5.4222975,2
-0.6366849,9.3027525,2.3684487,-1.000111,6.9260087,4.783215,8.55802,8.602445,7.5617642,4.827719,3
1.2142282,9.733544,12.272441,5.102222,8.809401,5.516282,6.96876,8.762638,6.0645595,4.2238727,4
-1.0337583,7.3285723,1.9852126,-1.4419497,10.781547,3.6560998,3.7403686,7.623634,6.0327024,3.4599915,5
1.0023369,-0.2718214,6.9094477,1.4435972,6.5802593,9.616296,7.771428,7.617604,7.6913075,5.367161,6
-0.23177981,12.234749,3.0077674,1.4483232,0.5489477,7.246593,5.719805,6.620854,5.173552,6.0227957,7
0.030084604,8.359839,3.6994624,1.542512,5.9988146,7.0169935,8.641131,5.7199497,7.189504,4.4332128,8
0.14651915,9.0257015,1.4703734,-0.76165456,10.088149,4.970201,7.8080387,8.368276,6.381605,3.4188142,9
14.07374,9.070455,4.347355,1.2623433,7.418595,5.643497,7.3138313,6.5739408,5.0940814,4.08988,0
0.093699865,9.19461,1.5830153,-1.2128065,9.936899,4.927548,7.6062613,8.608982,6.664289,3.698064,9
-1.0470315,7.408617,1.9933854,-1.4745783,10.728813,3.67495,3.7679641,7.622464,6.023946,3.4696913,5
-0.82238746,7.384648,2.1872523,-1.2411579,10.557742,3.5844843,4.0165224,7.9844728,6.073998,3.5133195,5
1.0011395,-0.7006399,7.1575603,1.2616886,6.7212477,9.498391,7.608955,7.9204493,7.6424017,5.533764,6
-0.7711941,7.5638685,1.955906,-1.2425424,10.584528,3.7827637,4.3899155,7.942061,6.1391287,3.5007274,5
14.098092,9.151281,4.325199,1.3548592,7.517134,5.7675767,7.292966,6.6670833,5.06176,4.1015635,0
0.103509836,8.959511,1.6577822,-0.5086426,9.889554,4.9394345,7.868339,7.944258,6.5671453,3.5672038,9
0.01868149,8.300953,3.3311431,1.8033345,6.6170936,6.9335704,8.845435,5.842577,7.5160832,4.625063,8
0.30043137,9.020449,1.6176815,-0.8063673,9.698082,4.797796,7.847126,8.411793,6.6452847,3.7230892,9
0.05525033,8.317419,3.2921684,1.6068283,6.630635,6.846433,8.815703,5.8857384,7.3569913,4.486205,8
1.1906996,9.6045,12.549063,5.120615,9.113931,5.4387865,7.23557,8.75872,6.1562457,4.2128754,4
0.12847608,7.607034,5.097265,2.0625675,5.827501,7.7947345,8.778193,4.7401943,7.588105,4.5273776,1
-0.03428655,12.594738,3.2883825,1.1334144,0.36808214,7.484562,6.083612,6.4008765,5.313526,5.3174877,7
-0.30391464,12.151338,2.935307,1.4202452,0.5783842,7.209358,5.626476,6.6989465,5.08206,6.145748,7
-0.59450483,9.573735,2.2961905,-0.8645116,6.6840196,4.8549438,8.577434,8.377617,7.6251793,5.1759987,3
-1.0488374,7.3863907,1.9885186,-1.4725544,10.748209,3.6773367,3.7620978,7.6103497,6.028201,3.4666417,5
0.02844628,7.7938232,4.859646,2.2980227,6.0602107,7.6190467,8.808879,4.717771,7.8794613,4.692743,1
13.76865,8.97179,4.320095,1.4119279,7.1839647,5.6500564,7.5322294,6.31133,5.208683,4.0298786,0
13.870056,8.94482,4.3043365,1.4097613,7.2729125,5.7833962,7.507549,6.4165406,5.180496,4.0379024,0
0.94154596,9.224818,-1.6038054,5.894722,10.694582,10.771875,6.7243,6.5657315,6.407527,5.3377085,2
1.020685,9.029119,-1.333089,5.8320007,10.5995865,10.902964,6.737308,6.7107487,6.4787984,5.4716563,2
-0.083830506,12.447559,3.0554485,1.8812917,0.51667213,7.2033696,5.9220247,6.4618764,5.421124,6.0248547,7
0.20454594,8.348056,2.970706,1.3551317,6.9836774,6.6864896,8.785684,6.024696,7.0790954,4.236968,8
1.2306528,8.823309,-1.3815072,5.869626,10.625595,10.946206,6.8171477,6.7764983,6.3822637,5.4790792,2
13.958443,9.004598,4.379162,1.3025291,7.2826333,5.690824,7.4764185,6.473015,5.1310945,4.0452676,0
0.103662185,8.646988,5.361089,2.9898682,6.7077065,7.8587594,8.354632,3.6618965,7.5410943,4.851647,1
1.1092874,8.998327,-1.560836,5.9631815,10.6739855,10.92174,6.7333207,6.699247,6.3732004,5.4258933,2
0.78753585,-0.46014032,6.8109713,1.2313528,6.728158,9.523544,7.632303,7.853093,7.802652,5.2262516,6
-0.68077576,9.320716,2.6738667,-1.0420341,6.909286,4.6935296,8.338651,8.266927,7.520723,5.0632157,3
-0.6066701,9.612647,2.2501693,-0.8207718,6.5463815,4.923965,8.674568,8.440538,7.6899223,5.1440625,3
-0.16528635,12.344915,3.0115469,1.7107083,0.5525942,7.1986876,5.821629,6.5434,5.3188996,6.0434737,7
-0.6144402,9.419544,2.3855565,-0.96818614,6.8653355,4.7979574,8.54611,8.4735985,7.5860014,4.984218,3
-0.6448644,9.43957,2.4956708,-0.9577292,6.8343887,4.7789993,8.458205,8.328429,7.5820293,5.079967,3
1.2000132,9.687982,12.371702,5.100785,8.900723,5.470809,7.03382,8.794521,6.087564,4.1997313,4
0.97961724,-0.41881034,7.0570126,1.4764798,6.6584024,9.537157,7.7051425,7.623183,7.7771206,5.524057,6
0.97436976,-0.42807454,7.0481687,1.4281275,6.657004,9.513789,7.674211,7.6757116,7.730416,5.5189,6
1.0478696,-0.9173822,7.2462564,1.2776232,6.7389855,9.570038,7.6646175,7.9369082,7.7266335,5.5456853,6
1.1254975,9.653014,12.398694,5.008007,8.848098,5.449537,7.016423,8.783301,6.015954,4.155818,4
-0.16650212,11.343516,3.2016919,1.4503863,2.0394742,7.261444,5.9210677,6.443535,5.3325605,5.8361564,9
0.104537226,7.7252245,5.1591396,2.2367494,5.8614473,7.737792,8.765552,4.552754,7.8310037,4.599961,1
-1.2506704,6.9144845,2.5465727,-1.5623436,10.787971,3.4127564,2.823553,7.3133698,5.948712,3.5352604,5
13.951747,9.116716,4.3942404,1.2484978,7.3064075,5.521119,7.3653526,6.4646482,5.080575,4.0588827,0
-0.10581902,11.426606,3.2431254,1.3965719,1.9720175,7.275288,5.9952354,6.421715,5.3740177,5.747558,9
-1.0297213,7.3673315,1.9813882,-1.4473062,10.772144,3.6929743,3.7822022,7.62473,6.0564866,3.4375138,5
1.1478877,8.914826,-1.3524951,5.82067,10.612931,10.891555,6.7975864,6.745498,6.4272776,5.4756465,2
0.121061675,8.345852,3.1346076,1.4550223,6.789622,6.7694073,8.778799,5.9627867,7.192559,4.347453,8
0.9989388,9.171516,-1.5249063,5.8246074,10.667772,10.728875,6.7843394,6.5849633,6.4120975,5.353115,2
13.9988,8.962587,4.2909765,1.2867821,7.3622656,5.6299953,7.329639,6.4737086,5.1549063,4.0787506,0
13.952732,9.162696,4.4085426,1.1989737,7.2984157,5.5083966,7.331309,6.470616,5.025183,4.0576386,0
0.07091685,7.9849596,4.9071317,2.4325485,6.1792364,7.65963,8.705518,4.5678263,7.8003306,4.724695,1
-0.21194682,12.441564,3.0696175,1.2112948,0.30283785,7.3783627,5.813414,6.6028914,5.110602,5.74513,7
1.2759957,-0.97101223,7.465994,1.2366812,6.6624265,9.519826,7.6110587,8.051823,7.387439,5.736196,6
-0.6127868,9.47563,2.4398944,-0.9263972,6.7884655,4.810929,8.489673,8.342373,7.590323,5.1216073,3
1.0446447,9.064451,-1.3615555,5.7540874,10.614473,10.774365,6.8058586,6.6590734,6.453904,5.4204087,2
0.08015932,8.161533,4.916113,2.558028,6.3416133,7.6858153,8.620584,4.4298043,7.705982,4.7661858,1
-0.19529459,12.496543,3.0675182,1.180661,0.27239028,7.376659,5.8683615,6.593815,5.14398,5.673431,7
1.21151,9.702849,12.328966,5.1072874,8.8751,5.5109076,7.0265865,8.763395,6.105715,4.21729,4
0.75921744,-0.45961878,6.7738814,1.273192,6.72089,9.54961,7.6671023,7.8051176,7.877677,5.20202,6
-0.681592,9.465028,2.437822,-0.84307307,6.4770703,4.967553,8.686501,8.51055,7.7289953,4.943875,3
0.0632898,7.906442,4.9282737,2.4047918,6.1090584,7.644737,8.748398,4.5889063,7.909139,4.7162137,1
-0.7054779,9.309995,2.717951,-1.0254554,6.8574977,4.712721,8.337638,8.276894,7.535143,5.0427074,3
-0.17550069,11.331297,3.1873665,1.4580282,2.0637825,7.2733088,5.914646,6.437219,5.329562,5.8428464,9
0.08966874,7.6937156,5.2766886,2.3930345,5.8970747,7.782609,8.772441,4.374787,8.039672,4.616094,1
-0.051259365,12.686147,3.2713695,1.0172455,0.23656169,7.5232444,6.074964,6.433149,5.258579,5.2586274,7
0.9432255,-0.70396084,7.1097274,1.2177905,6.7497725,9.489988,7.5901847,7.958326,7.676314,5.485545,6
-0.09907165,8.319618,3.6083553,1.5710466,6.2405825,6.914761,8.78231,5.789212,7.3276176,4.536612,8
1.1429374,9.528344,12.681799,5.0804067,9.20924,5.3550963,7.322759,8.816807,6.146851,4.1650786,4
-0.7259499,9.307898,2.741548,-1.0372168,6.8468604,4.6985197,8.32322,8.269705,7.528723,5.04664,3
0.04287472,7.65461,5.183579,2.5711355,5.9928684,7.749114,8.853212,4.338184,8.239965,4.722116,1
1.2675868,9.849809,12.051031,5.2042794,8.753298,5.6727095,7.0035605,8.607342,6.184453,4.3614435,4
13.60705,9.137942,4.2809896,1.3943322,7.1282425,5.4741025,7.44789,6.178237,5.0639205,4.0357275,0
-0.90488464,7.495645,1.8742175,-1.3553629,10.716213,3.7991555,4.129739,7.751358,6.1113973,3.44114,5
-0.6044188,9.301656,2.3180885,-0.95579165,6.9375763,4.849544,8.594525,8.649308,7.5691285,4.7567296,3
0.9388202,-0.455558,6.928297,1.3317207,6.656775,9.583478,7.707224,7.767836,7.7280636,5.33041,6
-0.15125407,11.3591175,3.208599,1.4363664,2.0371585,7.254408,5.9428964,6.440625,5.3408976,5.809149,9
1.0086241,-0.42758188,7.0912023,1.4937758,6.6499424,9.538559,7.710125,7.6113114,7.7596264,5.556556,6
0.11543663,7.7065144,5.111777,2.0387423,5.7830524,7.732866,8.73254,4.7124205,7.582216,4.5274906,1
-0.011731611,12.753286,3.3156235,0.95918226,0.23330626,7.55336,6.1491723,6.407226,5.301746,5.1543055,7
-1.116771,7.1456876,2.2004273,-1.4787362,10.814231,3.5321393,3.4447124,7.565538,6.0342007,3.4390032,5
1.0455523,9.404533,12.905003,4.97759,9.310263,5.2389774,7.425855,8.865097,6.1064653,4.0765324,4
1.2430723,9.686954,12.37396,5.1668277,9.006077,5.4964795,7.1295094,8.76272,6.1529174,4.2447085,4
-0.18286794,12.505835,3.090955,1.1858404,0.27412003,7.3930025,5.876334,6.5746064,5.150097,5.6585097,7
1.1639098,8.941061,-1.3922546,5.7918925,10.630593,10.814638,6.846906,6.6988916,6.3995204,5.4257092,2
0.080801725,8.326341,3.2400122,1.5126263,6.655427,6.8239684,8.781321,5.924423,7.2563624,4.4061646,8
0.98877645,9.178019,-1.514485,5.833471,10.6652355,10.75394,6.773714,6.5993576,6.4234667,5.3736935,2
1.1179173,8.972825,-1.54165,5.992896,10.673908,10.973569,6.7079167,6.7247686,6.38328,5.454515,2
-0.8456949,7.4271502,2.0394492,-1.2783685,10.612115,3.6703408,4.0904064,7.90967,6.101141,3.4718685,5
-0.23379385,12.348422,2.9842696,1.4805793,0.43203112,7.2571764,5.755215,6.6241503,5.1610265,5.9879684,7
0.10174989,9.237422,5.6364017,3.6256192,6.6478434,8.040803,8.013024,3.1201642,6.97475,5.0003824,9
-1.4812229,6.70973,2.489221,-1.775121,11.086482,3.145031,2.3232949,7.161,5.826047,3.4961805,5
1.1700841,9.67033,12.386574,5.0601172,8.882379,5.4578085,7.029275,8.792799,6.059086,4.180637,4
0.088615924,8.379607,3.072051,1.2336365,6.6919255,6.6296377,8.743958,6.189071,7.2591105,4.389816,8
0.114281505,8.33524,3.1598635,1.5324938,6.7665243,6.8036814,8.795425,5.9433,7.2575407,4.4031844,8
1.1739066,9.679845,12.340095,5.1487513,9.077755,5.6112576,7.299035,8.606862,6.2575116,4.287345,4
0.10566994,9.202953,5.670287,3.650898,6.6714225,8.074983,8.027169,3.1413746,7.0101585,5.0345,9
13.510977,9.107648,4.25249,1.5103333,7.077095,5.575482,7.552597,6.1207514,5.123053,4.025085,0
-0.0049960567,8.367378,3.6956525,1.5264263,5.9972734,6.997204,8.65124,5.744998,7.2029166,4.4589853,8
-0.15177685,11.356752,3.2053542,1.4387178,2.0327284,7.259142,5.9361734,6.4374204,5.344183,5.823188,9
-0.6862265,9.420005,2.4769056,-0.7890636,6.3730474,5.0639224,8.747442,8.5906725,7.745883,4.8201666,3
13.379977,9.092148,4.0748487,1.5735974,7.1395326,5.512151,7.3657255,6.021396,5.025169,4.028008,0
-0.05949527,8.883133,5.4988346,2.9780538,6.733616,7.8500648,8.23742,2.999993,7.37065,4.7142987,1
1.4403665,8.491241,-1.3797641,6.1384335,10.6067295,11.369901,6.698824,7.013346,6.355801,5.6742024,2
-0.6248505,9.567371,2.310533,-0.86181736,6.5991116,4.899819,8.650908,8.438767,7.684615,5.0981984,3
0.627126,9.570038,12.360729,4.616249,8.995368,5.893012,7.7010264,8.008196,6.2335844,4.196881,4
-1.1203038,7.305571,2.018911,-1.537882,10.783308,3.5978856,3.4676776,7.534885,5.9748974,3.4652061,5
1.1689396,-0.89776105,7.063388,0.94723475,6.621457,9.64891,7.6601434,8.281805,7.268106,5.177114,6
-0.24690035,11.387969,3.1675656,1.4995517,1.6298947,7.3089757,5.5807476,6.5215383,5.2458763,6.2243724,7
0.09442492,8.352729,3.1553004,1.3311771,6.928479,6.6327972,8.792278,5.9192142,7.0797286,4.2386794,8
0.043941773,9.109044,1.4199134,-0.79090077,10.184202,5.0150104,7.868159,8.338249,6.3446803,3.3562543,9
13.540808,9.10112,4.08446,1.5322883,7.282441,5.46235,7.2310147,6.153375,5.048026,4.0615945,0
-0.010018855,8.497824,5.3382716,2.7224014,6.4411635,7.711008,8.404575,3.5796287,7.477778,4.6757765,1
1.5777915,8.311883,-1.2327832,6.124411,10.591312,11.489766,6.6676717,7.138905,6.3638525,5.7741675,2
-0.5225792,9.176675,2.7598443,-0.9918778,7.275566,4.7337136,8.240549,8.14429,7.471764,5.0313134,3
0.644091,9.525214,12.477505,4.5634203,8.795314,5.6603966,7.376176,8.294316,5.982326,4.079588,4
-1.1505657,7.2098684,2.1361485,-1.5474594,10.798905,3.469802,3.1549408,7.564624,5.9494247,3.4358435,5
1.2171785,-1.0268351,7.1013846,0.87270874,6.6226854,9.677623,7.6623626,8.386301,7.201392,5.1385236,6
-0.24606654,11.373295,3.1702409,1.5056703,1.6555096,7.3100967,5.581928,6.5178776,5.2504964,6.225232,7
-0.113373496,8.282839,3.7323306,1.5224919,6.154374,6.8816004,8.824156,5.7835674,7.4357634,4.562158,8
0.1430385,9.216492,1.6150206,-1.0774994,9.935653,4.8552823,7.8186426,8.417527,6.70223,3.729554,9
13.486531,9.028494,4.1055527,1.4643162,7.1725698,5.216336,7.201434,6.0228887,5.1032686,4.0468616,0
-0.0011985343,8.603353,5.376357,2.827562,6.526531,7.747635,8.366257,3.4814632,7.431553,4.718941,1
1.2363458,8.72675,-1.5467559,6.306503,10.6541815,11.458339,6.515481,6.9513993,6.3888154,5.6610966,2
-0.47316766,9.228638,2.5081072,-0.99776256,7.3275685,4.8138714,8.362691,8.405882,7.429493,4.8171115,3
0.7185712,9.612103,12.352241,4.7085824,9.037807,5.863445,7.657979,8.066988,6.2712226,4.254003,4
-1.1229818,7.265973,2.0857344,-1.538947,10.7645035,3.5261695,3.2428102,7.5707355,5.9464865,3.4546695,5
1.2040508,-1.1626815,7.175261,0.83028096,6.669005,9.682396,7.658951,8.458786,7.235306,5.173215,6
-0.244219,11.367086,3.1731157,1.5087838,1.6616274,7.3088117,5.57859,6.5144534,5.252842,6.2309465,7
0.114334606,8.429074,3.0694118,1.3291901,7.2209773,6.603806,8.714699,5.8269715,6.9328523,4.160919,8
0.15064187,9.22337,1.6085956,-1.0747491,9.925466,4.853746,7.8445425,8.424851,6.7017355,3.7294788,9
13.619307,9.243741,4.052099,1.4459182,7.427287,5.1950603,6.9659257,6.2103963,4.979848,4.1249547,0
0.15403824,9.106302,1.7996503,-0.7757694,9.763638,4.823509,7.8748198,8.014311,6.8416452,3.84331,9
-1.0452707,7.4129057,1.9465629,-1.4751669,10.734925,3.6943424,3.8187568,7.598376,6.01418,3.4928493,5
-1.0878956,7.291514,2.0883753,-1.5118163,10.734061,3.53585,3.2729385,7.618592,5.94709,3.4592357,5
1.2164412,-1.1274095,7.1389747,0.84684676,6.6523046,9.687129,7.66245,8.433337,7.228261,5.1413593,6
-0.022998981,8.978769,1.4208623,-0.73785025,10.198074,4.9428887,7.7015986,8.287561,6.260681,3.2991655,5
13.452938,9.222836,4.1260595,1.4976773,7.187015,5.489206,7.3212404,6.106738,4.9353056,4.043064,0
0.15300529,9.111027,1.7964486,-0.78400636,9.801331,4.8133187,7.8671327,7.9998198,6.841909,3.8406398,9
0.047783848,8.328575,3.3290286,1.4360331,6.748426,6.7397423,8.797748,5.841377,7.166917,4.3311443,8
0.28399792,9.102301,1.6039637,-0.8649842,10.005917,4.749401,7.885482,8.25196,6.6572123,3.702185,9
0.07744127,8.356087,3.2908542,1.3415688,6.7129517,6.6786737,8.788561,5.953685,7.221557,4.369554,8
0.83293915,9.636228,12.290114,4.833064,9.078124,5.8761945,7.6371584,8.116477,6.3182464,4.28948,4
-0.008498958,8.696395,5.454693,2.906407,6.5767527,7.799586,8.298714,3.3425171,7.403866,4.737742,1
-0.2108885,11.352402,3.1824934,1.5412703,1.6956835,7.2847953,5.583095,6.50329,5.288148,6.240467,7
-0.2638573,11.56183,3.1071134,1.4378997,1.4293326,7.3060074,5.631953,6.576657,5.208682,6.118702,7
-0.5134686,9.244199,2.6791832,-0.9661338,7.2298436,4.79541,8.321275,8.178815,7.506702,5.0037584,3
-1.0902077,7.313816,2.0582595,-1.5187273,10.739887,3.5646265,3.3266094,7.6033044,5.9555655,3.4551725,5
0.008910467,8.463054,5.391347,2.7183683,6.403896,7.743279,8.401496,3.5733438,7.5181947,4.6783824,1
13.47849,8.982508,4.1060967,1.5723796,7.1751623,5.5033174,7.36381,6.074051,5.146029,4.0306706,0
13.487395,9.006861,4.1372757,1.4863237,7.14192,5.275181,7.2832003,6.0298567,5.146303,4.0387583,0
1.5873753,8.308474,-1.239846,6.1269155,10.584338,11.491554,6.6849017,7.1511545,6.3637214,5.7839675,2
1.375207,8.562573,-1.3568987,6.1229978,10.621564,11.387071,6.6441255,6.9841537,6.392691,5.6539774,2
-0.23972967,11.366813,3.175742,1.5047957,1.6710734,7.306044,5.591457,6.511325,5.256467,6.2163157,7
0.18982375,8.367417,2.955702,1.2888515,7.046721,6.616807,8.783963,6.0184317,7.0301485,4.1872635,8
1.464951,8.450162,-1.2947357,6.1314483,10.599047,11.444601,6.6526766,7.0728784,6.384509,5.732078,2
13.694697,9.124503,4.275178,1.5920384,7.2813153,5.872841,7.544986,6.387495,5.114998,4.021548,0
0.3169235,0.60118276,-0.7069326,9.985765,6.1659894,0.94535977,7.658622,7.187976,7.5937767,6.0909944,1
1.6266097,8.260748,-1.1764432,6.078376,10.573369,11.488575,6.709869,7.1730833,6.369079,5.797756,2
0.86785275,-0.54060596,6.910083,1.1347727,6.7234354,9.501685,7.5882516,7.995206,7.6347327,5.28289,6
-0.5527027,9.340107,2.6064343,-0.8867488,7.009625,4.8665876,8.410601,8.200142,7.5656586,5.043639,3
-0.5275917,9.191977,2.7408602,-0.9986457,7.266277,4.7471437,8.263426,8.1518,7.4745455,5.0053554,3
-0.2317465,11.334823,3.2032075,1.5241647,1.6886946,7.3156877,5.5569997,6.483758,5.272746,6.2697444,7
-0.5324109,9.209492,2.7134452,-0.944308,7.2065563,4.7988544,8.303435,8.164949,7.5016217,4.9978695,3
-0.5365515,9.187069,2.7561028,-1.0082158,7.262963,4.7287354,8.244019,8.1466675,7.4691176,5.0201435,3
0.6629876,9.56684,12.407561,4.6271596,8.945504,5.7967067,7.5654984,8.136366,6.155672,4.1751475,4
1.221195,-1.1547345,7.1884775,0.8579545,6.665992,9.663205,7.6444373,8.435297,7.236633,5.2024612,6
1.2261853,-0.9827385,7.0994115,0.8872204,6.6115737,9.668055,7.6577477,8.357846,7.18347,5.1515427,6
1.2153989,-1.1810216,7.176525,0.8347931,6.674537,9.680715,7.6527524,8.460368,7.245245,5.167237,6
0.6579555,9.561061,12.341913,4.6549215,9.0437355,5.918471,7.729483,7.995703,6.272882,4.2115173,4
0.27320808,9.070004,1.6142845,-0.7818301,10.042198,4.7548604,7.8832555,8.168238,6.6341085,3.677556,9
0.013434151,8.650123,5.448312,2.8927586,6.5612507,7.8044,8.314749,3.4042165,7.444008,4.7506914,1
-1.0165366,7.3800135,1.9760866,-1.4386189,10.812743,3.7410014,3.7895296,7.617917,6.110936,3.3694959,5
13.694453,9.235409,4.0571303,1.5207145,7.4904943,5.354896,7.03087,6.317139,5.052636,4.139942,0
0.16178723,9.110266,1.7889655,-0.77688575,9.799558,4.813132,7.883042,8.003083,6.8348317,3.836596,9
-1.053491,7.2614264,2.1430116,-1.4675035,10.721984,3.5192077,3.3281994,7.6702127,5.976058,3.4542449,5
1.4333295,8.492746,-1.3704343,6.1751537,10.60688,11.431651,6.65038,7.0396447,6.374079,5.7082963,2
0.037789676,8.340581,3.3105528,1.3206127,6.742163,6.647875,8.796916,5.918349,7.1635957,4.314063,8
1.2142121,8.763303,-1.5525591,6.234418,10.663268,11.335878,6.5799212,6.8837485,6.3833227,5.590013,2
13.750999,9.207742,4.258438,1.5371026,7.3336434,5.7976933,7.439678,6.415133,5.059746,4.0571194,0
13.46146,8.954361,4.1089854,1.514635,7.1236687,5.283357,7.306787,6.004031,5.1525297,4.015616,0
0.05262691,8.396299,5.4154606,2.73495,6.3650374,7.788353,8.422725,3.6574442,7.578881,4.715225,1
-0.22036956,11.334818,3.2000077,1.5325472,1.6919168,7.290376,5.553797,6.4871554,5.27793,6.2631984,7
1.1825448,-0.5559222,7.196173,1.0280023,6.6266356,9.439791,7.5181174,8.204621,7.086516,5.5192614,6
-0.5229649,9.173463,2.7389305,-1.0045806,7.270645,4.7263355,8.242135,8.144265,7.459603,5.0176167,3
1.0831348,8.902501,-1.6177949,6.3397145,10.671133,11.433675,6.432732,6.869063,6.4230046,5.6158733,2
0.0033799792,8.4206085,5.352265,2.7501643,6.385269,7.7312107,8.421772,3.6178408,7.5608873,4.687628,1
-0.26712754,11.49134,3.1193364,1.4734832,1.5102776,7.307686,5.603958,6.56575,5.2214265,6.175093,7
0.9556556,9.565768,12.456802,4.993351,9.3587675,5.7482758,7.783492,8.2737055,6.4090114,4.2908454,4
1.2123846,-1.2501571,7.2062693,0.8445953,6.7010922,9.687824,7.6567497,8.465216,7.2959337,5.186306,6
-0.5548914,9.201304,2.7469494,-1.0267246,7.2277174,4.71687,8.259321,8.174314,7.475573,5.015733,3
0.072807916,8.607163,5.4787593,2.9263823,6.5453196,7.863569,8.307171,3.5142443,7.513248,4.8096704,1
