UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10,class
0.43248773,9.892311,5.926577,3.6093392,3.378948,6.218328,5.770076,3.338057,8.889774,5.9617386,2
0.50638634,9.91826,5.150152,3.7458122,3.995217,6.84271,4.930752,3.1272933,8.589932,5.7368326,2
19.298721,9.121759,4.761681,5.5821853,1.9481422,6.686789,5.7181144,4.314915,8.592716,6.447945,0
-0.4313496,9.448135,9.507568,5.4645905,2.3583746,6.94558,4.330093,4.0268946,7.28482,5.6846313,0
0.46610966,9.577814,5.6206994,3.367734,3.277507,6.4357233,4.9615216,3.225292,8.698393,5.735212,2
-0.027870081,9.95093,8.611805,4.862037,2.5885372,8.578375,3.692093,3.8265135,7.692856,6.875297,3
0.14588559,9.586405,5.750514,6.3443246,2.426499,9.138451,4.586869,2.7120037,7.413802,4.4246926,4
-0.42356995,9.420983,9.132316,5.639685,2.4621167,6.6569004,4.7895765,4.1798677,7.530192,5.7191668,0
-0.7368488,9.277494,9.7452965,5.385334,2.3462715,6.258026,4.513832,4.072612,7.5351987,6.0105376,0
-0.61638224,9.464742,9.647992,5.5995994,2.3267324,6.271777,5.005518,4.580218,7.60318,5.622549,0
0.35415652,9.653858,6.011825,3.8476439,3.4464235,6.845596,4.933081,3.7713742,8.486188,5.659278,2
0.28440136,10.19159,7.423949,6.27956,4.0695944,6.902193,4.4188595,3.8323603,7.91106,6.0283084,1
-0.17840564,10.402504,8.598049,5.0062885,2.6967003,9.0489,3.7859404,3.8045588,7.6850095,6.936331,3
0.34303728,9.863387,7.280592,5.6586347,3.585037,7.6648936,4.4303217,3.499556,8.3354,6.5210114,1
-0.10001806,10.073979,9.030435,4.647243,2.706093,9.222594,3.5048416,3.9502401,7.7098665,6.7346377,3
-0.35426822,9.982482,9.708623,4.904661,2.6421905,8.819606,3.5150733,4.1570654,7.637998,6.706468,3
-0.10956489,9.448634,9.233305,5.6997666,2.4782453,6.7737923,4.8172607,4.206457,7.3987546,5.8622794,0
-0.21125157,9.96784,6.220259,6.728245,2.1929944,9.22988,4.565157,3.1182604,7.0374947,4.6635637,4
-0.32624456,10.32394,9.800919,4.897658,2.6143281,9.1774235,3.4875393,4.244203,7.6259065,7.075697,3
-0.32865092,9.277228,9.464329,5.664601,2.383455,6.5663266,4.821993,4.2709084,7.408137,5.690932,0
-0.6116164,9.004602,9.7492075,5.706367,2.1084955,5.937684,5.010048,4.195101,7.410191,5.355422,0
-0.48763716,9.162219,9.939045,5.79578,2.4281135,6.198272,4.8085957,4.4509053,7.3713145,5.564182,0
0.6377369,9.963396,5.6965203,3.798616,3.2782328,5.8225765,5.684199,3.8298407,8.950993,6.129635,2
0.5248018,10.319903,7.3750644,6.0348835,4.176522,6.594952,5.3078527,3.9931755,7.9558787,6.004327,1
0.36651206,10.790763,7.6029296,5.388337,3.841366,9.408375,4.1720777,3.9364226,8.098343,6.3312216,3
-0.13841633,9.716203,9.030105,5.4267654,2.3166575,7.232291,4.6860113,4.320958,7.4308033,5.9824915,0
-0.65726566,9.543614,10.032447,5.2257333,2.1275492,6.643489,4.586694,4.641583,7.5733924,5.8234377,0
-0.4149444,10.020188,9.157808,4.954007,2.0687463,9.124148,3.4753988,3.997245,7.3332295,6.5068283,3
0.19334532,9.357798,6.0167646,6.130918,2.396888,8.860782,4.2363925,2.872692,7.5792775,4.4309545,4
0.39264816,9.746317,6.1897373,3.310739,3.2369835,5.963185,5.8948674,3.7225196,9.154008,6.1999383,2
0.5079509,10.430646,7.2489944,5.427653,3.6504335,9.349812,4.00409,3.8276,8.196186,6.5754347,5
0.47493258,9.367348,6.01376,3.8958595,3.2991812,6.661153,5.066076,3.3318841,8.947822,5.677447,2
0.403854,10.04865,8.22301,5.3482914,2.9016566,7.86516,4.6031384,4.1835423,7.5822444,6.3259993,3
-0.77942634,10.448345,9.466724,4.8969345,2.7851825,8.659243,3.6482024,3.6621015,7.843152,7.7371593,3
0.3383298,10.103956,6.6201754,5.6420712,2.8310337,9.164921,3.6339622,3.5147836,8.153908,6.8897996,5
-0.30166003,10.36496,9.741422,4.90228,2.6749787,9.16291,3.532686,4.2052774,7.641602,7.110001,3
0.10617042,9.564673,5.8343945,3.763805,3.5212352,5.9022093,5.643827,3.6484442,9.077934,6.1284776,2
0.30277616,9.754215,6.857031,5.6749396,2.8328965,8.551126,4.3344254,3.3898563,7.373198,5.208816,3
-0.38423356,9.480673,9.047717,5.6407332,2.5584898,6.706447,4.779898,4.2282324,7.5738277,5.693314,3
-0.26436836,9.606189,9.177137,5.4771724,2.278844,6.9049,4.7130036,4.1458807,7.3060756,5.7384276,0
0.09090705,9.933933,6.2226624,5.8597083,2.735165,8.815394,4.5627294,3.1188745,7.341029,4.770893,4
0.35574162,10.577385,7.715509,6.0203633,3.9660087,7.07454,4.3864875,4.2099633,7.9097357,6.2124705,0
0.3734318,10.164221,8.0804615,6.338275,3.8445299,6.4459634,4.787268,4.0386457,7.923115,6.0118194,1
-0.104883455,9.897403,6.7490096,6.335609,2.2672737,8.86127,4.696471,3.1147244,6.9143095,4.6626964,4
-0.08670936,9.964333,6.3220367,5.957443,2.6734705,9.054776,4.444088,2.8283455,7.1950254,4.5718284,4
-0.42901725,9.363329,9.878199,4.985745,1.5959234,6.384722,4.4305987,4.3038373,7.356342,5.9695215,0
-0.28448457,10.06782,6.465674,5.919847,2.6489265,9.120598,4.3560343,2.8899689,7.1769476,4.642551,4
0.1691518,9.275669,6.113219,6.2323008,2.272452,8.805357,4.2074122,3.042456,7.6708293,4.4929476,4
0.50215155,9.61182,5.7263937,3.4989612,3.2800236,6.506251,5.131594,3.3933668,8.942149,5.883809,2
0.11858894,9.562124,5.767301,3.8563595,3.3960774,5.99948,5.483723,3.4912376,9.086894,6.157408,2
-0.07893965,10.283256,7.307253,6.200038,3.6149902,6.8831964,4.6417556,3.5915854,7.54069,5.496222,4
-0.030360598,9.631596,5.5961566,6.7846956,2.2088354,9.218175,4.778648,2.7829032,7.4492636,4.3640423,4
0.18605119,10.093362,6.551654,5.6130714,3.5776937,7.7555404,4.576513,3.650244,8.078749,5.8580146,2
0.58364075,10.427885,6.8258085,5.8080034,3.4961243,8.410029,4.1696796,3.8748283,8.214242,6.7839074,1
0.38342577,9.797189,7.7304454,5.6585064,3.2897594,7.0951457,4.803228,3.8285372,7.859781,5.8650527,1
0.51471484,10.386339,7.2632623,7.0157814,5.146669,6.411075,5.318755,4.1894855,7.9756436,6.3990393,1
0.12370847,9.853526,6.246917,6.3305283,2.5026045,8.604942,4.7714896,2.9552124,6.9693084,4.598211,4
0.46977377,10.375716,7.5387244,6.370362,3.9714167,6.5700307,4.636316,4.110365,7.9545727,6.220469,1
-0.27971882,9.258992,9.451814,5.323953,1.9867778,6.7654753,4.5742536,4.0509706,7.220743,5.848799,0
0.48367906,10.318915,7.2638593,5.7723904,3.540726,8.17566,4.416715,3.9176314,8.092441,6.406347,5
-0.18722138,10.506309,8.695183,5.2340055,2.8579855,9.122369,3.670456,3.846103,7.711753,7.1999784,3
0.51930285,9.746053,5.545688,3.6951857,3.4050882,5.9922295,5.462662,3.5277476,9.131784,6.101304,2
0.6304768,10.719527,7.2889814,5.643884,4.0486107,9.257499,4.262313,3.8537915,8.0614605,6.033643,5
-0.18700548,10.392668,8.725299,4.8281937,2.8537955,9.086814,3.5341258,3.7875438,7.691496,7.157856,3
0.64094913,10.246223,7.3267407,6.4278812,4.144131,6.6765265,4.815397,4.0404334,8.050177,6.388067,2
-0.58583343,9.218626,9.993926,5.933055,2.6973376,6.00317,4.7584352,4.5182366,7.4730253,5.547315,0
-0.29495543,9.474027,9.053461,5.5065756,2.5517595,6.8395047,4.7032084,4.070886,7.576077,5.8484516,0
0.58627725,10.545959,7.392475,5.7482266,3.7737324,9.009022,4.0271974,3.7793987,8.03478,6.180997,5
-0.6541392,9.089679,9.827417,5.678257,2.1478627,5.958722,4.9454145,4.2099075,7.438006,5.5418944,0
0.51107097,10.44997,7.171372,5.7156253,4.277528,6.655148,5.486776,3.9330862,7.92409,5.8400846,1
-0.89226234,9.316889,9.829375,5.5957513,1.813552,6.3377857,4.741361,4.6019244,7.299668,5.351105,0
-0.090209454,10.455345,8.381382,5.151774,3.046711,9.049402,3.6543002,3.7619095,7.8196936,7.136967,3
0.23246442,9.296683,5.352282,2.9572175,3.1864212,6.0660186,4.925495,3.1824949,8.781924,5.6832337,2
0.1338753,9.345334,9.557702,5.533683,2.3101318,6.6498694,4.9376087,4.3405914,7.317332,5.8420734,0
-0.49561897,10.105171,6.446807,6.057918,2.7544956,8.91214,4.3951745,2.6406803,7.290821,4.4841037,4
19.36983,9.2229185,4.7287965,5.717831,1.9409543,6.8258853,5.752722,4.414347,8.538165,6.593863,0
19.302437,9.264632,4.6537337,5.740107,1.9863912,6.865816,5.785603,4.463491,8.554919,6.6092277,5
0.3950201,10.16418,6.924616,5.5511065,2.8205042,9.000444,3.709819,3.632984,7.975175,6.7826533,5
-0.079253875,9.884212,8.4202795,4.80193,2.9954875,8.600331,3.8451962,3.953313,7.9053907,6.351715,3
19.340372,9.163299,4.758643,5.6434517,1.9335284,6.7406287,5.7485833,4.3519416,8.597559,6.4903727,3
0.79411507,10.140303,7.2408566,6.5257463,3.8440247,6.7163296,5.0449557,4.0223107,7.797186,5.9994946,1
-0.61551464,9.405682,9.403387,5.607088,2.673263,6.5204887,4.339277,4.116931,7.4775267,5.8541737,0
0.8360248,10.045667,7.113774,6.5124702,3.6527612,6.811101,4.8384213,4.0136256,7.81209,5.907486,1
0.28333044,10.343654,7.5240316,6.5721335,3.960361,6.2257833,4.648347,3.9730797,7.6957464,5.74126,1
-0.27949178,9.567035,9.405123,5.3567443,1.7630372,6.2713594,4.6837606,4.2306085,7.2949066,5.9190183,1
-0.33408272,10.343965,9.718665,4.920638,2.6525047,8.973065,3.622503,4.148398,7.5746293,7.0976343,3
0.05397093,9.864631,6.0540094,5.8775597,2.7478938,9.083977,4.391651,2.6462448,7.157148,4.4203205,4
-0.7080755,9.122326,9.706695,5.671169,2.0121875,5.9917836,4.9690123,4.195151,7.4297714,5.3642077,0
-0.33203626,10.059983,9.647324,5.048166,2.417559,8.648411,3.7193305,4.20176,7.49431,6.717894,3
19.298859,9.194877,4.7693143,5.598813,1.9459275,6.744843,5.783854,4.2858133,8.643914,6.4257126,5
0.5758035,10.769167,7.480888,5.6602144,4.1248574,9.114135,4.2990017,3.8951216,8.094971,6.0566444,5
-0.11406501,9.933819,6.7392836,6.3205004,2.2939293,8.849909,4.6816435,3.151995,6.9580755,4.7237554,4
0.21358816,10.355007,7.9866652,4.89978,3.144873,9.022767,3.9354913,3.8701572,7.8354354,6.5495176,3
0.52577585,10.428755,7.136654,5.640703,4.254516,6.6816483,5.496497,3.922172,7.9480696,5.816824,1
0.48030642,10.3526945,7.2885566,6.96555,5.104571,6.439853,5.2791877,4.1498284,7.9600453,6.36673,1
0.43439728,10.762972,7.4763246,5.407157,4.0104103,9.475941,4.2621455,3.872667,8.079231,6.124697,5
0.78216696,10.029191,7.4341445,6.089113,3.5151453,7.0653305,4.9787335,3.9673111,7.8258038,6.0133104,1
0.1966746,9.945761,6.3772297,5.4933696,2.9681184,9.111727,4.2952533,3.09096,7.121715,4.7136354,4
-0.39990115,9.434077,9.858402,4.9126754,1.533999,6.3015275,4.4657955,4.2186728,7.3754754,6.084963,0
0.18010926,9.99567,7.493134,5.6459994,3.6111505,7.686837,4.529749,3.869696,7.8322372,6.051823,1
-0.27799132,10.326071,9.548608,5.056942,2.5646377,9.23799,3.4918633,4.2384114,7.61047,7.0132236,3
0.1923848,10.0834675,6.921454,5.4482384,2.9038944,8.656125,4.624407,3.5894327,7.4478607,5.3346276,2
-0.54625237,9.081414,9.123359,4.583232,2.0043747,6.272458,4.209842,3.8436089,7.519509,5.8045588,0
0.577833,10.142277,7.200515,6.797557,4.153498,6.6519747,5.1963496,3.8742735,7.745714,5.9280677,1
-0.039527204,10.022634,5.909636,5.932709,2.9174995,8.956303,4.4611197,2.5349483,7.0532646,4.386365,4
0.14368224,10.130839,6.497247,5.715761,2.825803,9.357248,4.3493876,3.3876517,7.1061473,4.9368634,5
0.5661137,9.841453,5.621293,3.6447053,3.294897,5.921029,5.5956807,3.6212516,9.149757,6.1924825,2
0.69169664,10.195145,7.2990465,6.5440216,4.21002,6.6128125,4.8356977,4.073788,7.9843917,6.2804766,1
0.6530525,9.515433,5.583703,3.5699725,3.6136084,6.551954,5.288693,3.205782,9.11359,5.69055,2
0.35168827,10.197168,7.7068095,6.56259,3.8274412,6.3922687,4.726362,4.0699396,7.6659765,5.822787,1
0.02348228,10.024603,6.2291627,5.6929817,2.6302645,9.336569,4.4326267,2.8347642,7.3291907,4.676025,4
-0.4372554,9.915653,6.797576,5.848832,2.6809301,8.885671,4.2688227,3.1440182,7.5334826,4.6249976,4
0.10536812,9.971666,6.469571,5.712684,2.73724,9.110089,4.4474764,3.316626,7.1504793,4.71052,4
0.21820736,10.052049,7.2175055,5.339027,2.5859988,9.355019,3.493029,3.5141525,7.9216204,6.745338,3
0.24212278,10.066981,7.998223,5.032633,3.1135173,8.97934,4.030248,3.5183496,8.009388,6.650289,5
0.5292537,10.707868,7.7840023,5.477423,3.999563,9.254811,4.321385,4.0341115,8.117687,6.2269387,5
-0.111369066,9.938423,6.7384005,6.052886,2.4704337,8.818258,4.638328,3.1696012,7.0962105,4.6676593,4
-0.03830574,9.5379095,6.755665,5.965549,2.4609334,8.369881,4.524024,3.240189,7.5296807,4.7016706,4
-0.624109,9.103175,9.891849,5.3176975,2.0458438,6.6196074,4.377485,4.1135826,7.3291755,5.619859,0
-0.9343944,9.616529,9.427779,4.7873683,2.1646469,6.3510737,4.4998136,3.6522958,7.984082,6.721758,3
-0.33012474,9.366479,9.774712,5.03043,1.7635142,6.3083954,4.5628977,4.243109,7.409718,6.0195985,0
-0.048058394,9.568531,7.0523562,5.888631,2.5292048,8.018379,4.670969,3.351975,7.5947714,4.943203,4
0.43124002,9.9335165,6.599913,4.449842,3.7430394,6.439784,5.4776154,3.7142835,8.472431,5.780523,2
-0.8256872,9.396719,9.556039,5.2833223,2.1332388,6.0990906,4.7806287,3.9349442,7.6783557,6.0706425,0
-0.46928036,9.284846,9.862218,5.8471055,2.6414695,6.194204,4.7344394,4.493194,7.4453397,5.5657578,0
0.1915562,10.110684,7.3817954,5.286243,2.7419887,9.280774,3.595834,3.5700064,7.9166365,6.6829295,5
0.33337408,9.950171,6.1635866,4.9101024,3.5398245,7.300454,4.612933,3.4389324,8.584099,6.464939,5
-0.35134876,10.192069,6.5069566,5.987389,3.0413237,8.786556,4.4539695,2.9542828,7.4241967,4.5989256,4
0.3502393,10.315817,7.4774323,6.5446463,3.9676204,6.3749323,4.78319,4.02043,7.662359,5.7763076,1
-0.038864594,9.967468,9.074645,4.883424,2.6478987,8.636947,3.734489,4.0046115,7.628057,6.787872,3
0.04521916,10.2086735,5.944952,5.786728,3.1470294,8.929604,4.583614,2.6783073,7.0213737,4.515208,4
0.5281409,10.472288,7.3717766,5.3942685,3.6959684,9.371427,4.02065,3.861764,8.136672,6.530713,5
0.4733278,10.769902,7.610732,5.45614,4.0105815,9.386227,4.258557,3.943034,8.106746,6.2102222,5
-0.23487124,10.1678,9.188313,4.675598,2.638221,9.269542,3.404404,3.9818814,7.66122,6.8342395,3
0.26275155,9.310408,5.406401,2.8357756,3.0663328,5.966015,4.89269,3.1827765,8.6558075,5.6124525,2
0.17473215,10.263778,7.5179467,5.3334403,3.2329276,8.988537,3.8751457,3.7179031,7.97758,6.3711243,5
-0.022308107,9.9002075,6.262566,5.8577833,2.662236,9.088739,4.4973106,2.638285,7.119419,4.51163,4
-0.58858544,9.266335,9.985695,5.9128437,2.6898468,6.0420494,4.732449,4.5302157,7.501375,5.5977664,0
0.45430404,10.4854,7.2458205,6.9066467,5.176552,6.699392,5.226705,4.221777,8.044463,6.4967537,5
0.64100224,10.547216,7.4810367,6.5372696,4.00284,6.5884614,4.778975,4.0867925,8.0183935,6.5568976,1
0.4374061,9.412881,5.784922,3.7388034,3.6283855,6.242042,5.466284,3.59904,9.247231,5.8547025,2
0.8636296,10.123946,6.9705763,6.440826,3.7683022,7.141218,4.749135,3.8279638,7.871932,5.974729,1
-0.57319397,8.965615,10.122991,5.772024,2.4603195,5.9444766,4.9554505,4.5117717,7.4455924,5.3600554,0
-0.5985511,9.550368,9.374327,5.6203637,2.7457278,6.5122986,4.394028,4.0773134,7.5547433,6.0912595,0
-0.0397758,10.098036,8.618368,4.6825986,2.651326,9.139491,3.3726556,3.7707179,7.7826295,7.1695123,3
-0.08355837,9.345148,9.366714,5.9083767,2.4326022,6.812124,4.8355556,4.2861233,7.2531123,5.7573595,0
0.26975483,10.062188,7.4923754,5.435373,3.1062365,8.351021,4.330152,3.775704,7.887886,5.92049,5
0.5029868,10.612806,7.346998,5.7347317,3.8922439,8.8651085,4.3552723,3.8680105,8.079139,6.1309605,5
-0.3511298,9.2411585,9.526245,5.334241,2.0155442,6.7085905,4.5423245,4.138731,7.2615113,5.8114266,0
0.118415594,10.178977,7.166751,5.6636825,2.7823088,9.132493,3.7545295,3.5461445,7.935296,6.49313,5
0.09864025,10.023356,7.5300584,5.384825,2.9256258,7.763349,4.4774675,4.058028,7.9037585,6.1732783,4
0.22652262,9.632949,6.1604066,6.001816,2.5426686,8.877139,4.4215207,2.8731413,7.158111,4.566015,4
1.4006631,10.837229,6.9051876,5.8337407,4.464649,9.743625,4.19026,4.1538677,7.882306,5.852593,5
0.1544177,9.843789,6.016253,5.828507,2.7473752,9.118701,4.4036417,2.60507,7.118803,4.456606,4
0.33782876,10.256072,7.632013,6.633538,3.8615286,6.417221,4.707687,4.0297174,7.6175647,5.781418,1
-0.6784655,9.066556,9.552549,5.772726,2.0084794,6.0029535,5.040911,4.062492,7.4039326,5.3262687,0
0.29725543,9.966117,7.6071744,5.756288,3.47593,6.84489,4.9094214,3.960677,7.805588,5.9797397,1
-0.1736943,10.530341,8.695458,5.10179,2.9722326,9.055039,3.6168005,3.8063302,7.755253,7.3664002,3
-0.6055758,9.350116,9.860009,5.3251176,2.0804687,6.280613,4.433632,4.0775943,7.3990717,6.0507417,0
0.33796123,10.67755,7.52648,5.4706483,3.7153025,9.480334,3.992895,3.8928757,8.103461,6.5188775,5
0.31680566,10.356363,7.01579,5.276814,3.5796983,8.580118,4.4842496,3.6693716,8.01778,5.8269024,5
0.004156391,10.229553,8.155696,5.025431,2.7271693,9.04584,3.8854623,3.8063354,7.7479544,6.487521,5
0.41963294,10.743236,7.4088736,5.515883,3.907788,9.352212,4.2637606,3.8339672,8.007672,6.03192,5
-0.26518404,10.303249,9.381786,4.757018,2.6329901,9.25672,3.473968,4.048174,7.627995,7.014323,3
-0.04536119,9.334821,9.646622,5.563306,2.3181272,6.4162745,4.9423876,4.451164,7.3829775,5.7234845,0
0.16832732,10.263555,7.137997,6.2623887,4.258877,7.089383,4.597337,3.977635,7.830508,6.0239663,1
19.355194,9.238914,4.7469096,5.6499357,2.000895,6.792935,5.809236,4.346841,8.487538,6.5218377,2
0.5272536,9.716269,6.1387153,4.127792,3.5877311,6.42587,5.548463,3.475346,8.980119,5.835761,2
0.201985,9.526431,5.522792,3.6513894,3.8874588,6.0174346,5.57096,3.6927326,9.00775,5.820405,2
-0.80015475,9.390578,9.838875,5.7943187,2.3787138,6.002184,4.913486,4.5576034,7.555091,5.58605,0
0.6326502,10.530785,7.463644,6.532596,3.9871054,6.6382074,4.7841473,4.0826244,8.002666,6.538075,1
0.5682145,10.106783,6.7524357,5.787138,3.6430473,8.910167,3.9065022,3.700889,8.580437,7.2362685,5
0.14786811,9.82228,6.049109,5.899003,2.6938396,9.107266,4.449432,2.610159,7.050244,4.407855,4
-0.4242958,9.2654705,9.6348505,5.3646026,2.092281,6.586381,4.510131,4.2015734,7.334795,5.8286877,0
0.32922095,10.192611,5.9613285,3.7400606,3.489339,6.2578416,5.9396615,3.1405716,8.564341,5.969813,2
0.25623494,9.979477,5.9836617,3.6455648,3.3636243,6.123036,5.972843,3.265213,8.861309,6.096904,2
-0.13126038,10.215284,7.473849,5.6709156,4.0510597,6.5816226,4.7528114,4.2610927,7.591159,5.8712115,1
-0.036337845,9.343946,9.343183,5.908053,2.4262836,6.830752,4.845814,4.272017,7.2409654,5.7765193,0
0.060613763,10.060263,6.3994145,5.5866213,2.8705964,9.264601,4.303692,3.2042484,7.1380157,4.74547,4
0.52562827,9.783622,5.5371284,3.5361035,3.5657256,6.3315144,5.386323,3.3301878,8.888273,5.863655,2
-0.56451774,9.25959,9.672773,5.4910755,2.3824527,6.2466216,4.6034975,4.193847,7.507939,6.0148516,0
-0.57680935,9.210569,9.668119,5.4794,2.2097595,6.331124,4.6921477,4.202631,7.4097667,5.850488,0
0.37699515,10.702085,7.4754643,5.482033,3.7533815,9.526878,3.9929638,3.9297817,8.1496725,6.5120225,5
19.304192,9.276843,4.7451544,5.6360903,1.9974947,6.8029647,5.82825,4.2940383,8.579843,6.450246,3
0.44374716,10.376294,7.2654724,6.9149637,5.0508018,6.485236,5.2566476,4.150866,7.956296,6.3393908,1
-0.19111586,10.561422,8.767018,5.19037,2.9425983,9.144183,3.6458714,3.8549008,7.7065773,7.266817,3
0.6260056,9.646525,5.937804,3.8865445,3.6716104,6.325223,5.536228,3.6163983,9.015273,5.744514,2
0.31704688,9.787301,6.9415283,5.081646,3.4689348,7.445525,4.6593966,3.429952,8.5926695,6.42084,3
0.15181506,9.734796,6.694263,6.0425415,2.4363327,8.458326,4.748444,3.4466538,7.0777235,4.7771482,4
0.49986434,9.581362,6.0408807,3.8864682,3.4369373,6.299227,5.632511,3.6246645,9.409655,6.1757865,2
0.43371642,10.723718,7.469656,5.4805355,3.819023,9.453446,4.0177836,3.9827304,8.199315,6.571387,5
0.48561484,9.727576,7.5112867,5.927548,3.396713,7.190728,4.482616,3.7335813,7.9477205,5.936366,1
0.30697957,9.957556,5.889967,3.4993641,3.4230874,6.057958,5.9805636,3.2924654,8.905999,6.061995,2
0.40777567,9.673796,5.5447974,3.7781563,3.9186723,6.109853,5.528128,3.4452298,8.929697,5.7390704,2
19.356997,9.173019,4.8655005,5.588001,1.9643116,6.720577,5.7682486,4.255177,8.517343,6.4169097,2
0.19260521,10.232251,7.474305,5.7506733,3.6460874,8.035078,4.328767,3.7865348,7.840003,5.977103,1
-0.37911722,9.30996,9.8195305,5.6664443,2.4317102,6.1873355,4.7829146,4.443135,7.435115,5.755022,0
0.5730015,10.21448,7.411152,6.2982225,4.114726,6.570176,4.755957,3.819292,8.009441,6.039853,1
0.15577473,9.559795,6.2812448,6.174868,2.5717096,8.749387,4.2787166,3.2311366,7.720607,4.9100204,1
0.5255556,10.498802,7.487224,6.376422,3.7026997,6.936107,4.7541275,4.081479,7.8920965,6.4283023,1
-0.00850252,10.268829,6.0392423,5.7537646,3.2055314,8.933247,4.53151,2.750243,7.1228514,4.6325564,4
0.18680461,9.574742,5.8042474,6.038114,2.5650306,8.993811,4.350232,2.5109935,7.323123,4.289975,4
0.5614414,10.11822,6.6598754,5.809441,3.5530667,8.873625,3.891211,3.7041798,8.522631,7.2186203,5
0.036715,9.957513,8.297933,4.970264,2.6988518,9.1354885,3.5002747,3.781128,7.916929,6.7134423,3
-0.74833727,9.064741,9.813285,5.773082,2.1420982,5.8336987,5.009245,4.174013,7.438642,5.495601,0
0.38468254,9.863715,6.109222,3.4313931,3.38747,5.9866943,6.0894628,3.6041307,9.191092,6.215486,2
-0.30130303,10.371905,9.327893,4.6499343,2.6335437,9.230934,3.5098205,3.9643512,7.613464,7.114671,3
0.35415006,9.508554,5.9693074,5.7826767,2.7122598,8.77809,4.317752,2.6437933,7.401616,4.454097,4
0.020218223,10.168711,7.4741282,5.7405767,3.8515575,6.7628417,4.634908,4.154393,7.6402264,5.8796473,1
-0.23471333,10.332004,9.500066,4.9261227,2.653966,9.25078,3.5641685,4.180789,7.626561,6.9556003,3
-0.29416776,10.3356905,9.226196,4.5662837,2.6226254,9.289133,3.4884372,3.9168084,7.6279674,7.017708,3
-0.495347,9.301953,9.763666,5.4824386,2.2861106,6.2317004,4.5417604,4.188827,7.3865643,5.994167,0
-0.04800284,9.835507,6.6089015,6.1593885,2.342454,8.895812,4.5890527,3.258621,7.0054283,4.626489,4
19.328625,9.267518,4.795624,5.6173744,1.9897907,6.7829933,5.8411455,4.2642527,8.543126,6.435902,3
0.5170559,10.173364,6.4959455,5.7765036,3.1100671,8.864972,3.7860303,3.726063,8.286087,7.1328797,5
0.5267797,10.434047,7.150969,5.6633086,4.268638,6.6672287,5.496034,3.926764,7.945881,5.8255415,1
0.20925692,10.243871,7.708197,5.114656,3.0557435,9.313027,3.675771,3.695616,7.968213,6.7019286,5
0.42715928,9.429046,8.995769,5.400923,2.9096754,7.0728583,4.951373,4.086195,7.6153593,5.9107437,3
0.29169995,10.440672,7.143649,5.68239,3.229981,8.47756,4.06585,4.005448,8.134985,6.7325664,5
-0.37902746,10.096471,6.288749,6.6190867,2.3192818,9.248426,4.475003,2.9833686,6.9503894,4.592793,4
0.22480471,9.674875,5.9373074,6.0161195,2.601636,9.145455,4.5199246,2.6535563,7.2255964,4.455186,4
-0.12698327,9.903325,5.9186335,6.4920797,2.4665873,9.147393,4.6880436,2.8263185,7.381508,4.5389514,4
0.4093577,10.791622,7.7448783,5.4243546,4.1142507,9.103138,4.3224454,4.0426903,8.144585,6.237483,5
-0.7083143,10.292708,9.365808,4.847984,2.7217531,8.385015,3.7442265,3.6486635,7.7829213,7.5118628,3
0.30599514,9.870629,5.25651,3.186914,3.594115,5.9705286,5.6264205,3.0966809,8.748635,5.818376,2
0.34851223,10.45418,6.544046,6.1195483,3.0140505,8.934057,3.7762854,3.7409222,8.338479,7.076792,5
0.4274378,9.928049,5.975885,3.578594,3.4354331,6.2063904,5.9550176,3.2692811,8.976484,6.0020404,2
0.57901263,9.69878,5.4746027,3.8357813,3.7572134,6.7814436,5.0542746,3.1427398,8.967072,5.859263,2
-0.10248696,10.079575,8.753364,4.62417,2.6319752,9.153129,3.3447874,3.7779984,7.7484827,7.1547914,3
0.0019978003,10.321996,6.1233745,5.7652173,3.182182,9.07629,4.4064765,2.866267,7.3475747,5.014247,4
0.34336063,10.220237,7.52478,6.5894494,3.8044279,6.5022564,4.9120426,4.046098,7.6085014,5.9296927,1
0.7659584,10.1202965,7.2217884,6.5065017,4.182388,6.7018466,4.903651,4.0328274,7.972126,6.229507,1
0.16690767,10.007528,7.676302,5.0738535,3.0205586,8.627033,4.0968504,3.4263294,8.040832,6.6211243,1
-0.4185042,9.036132,9.82318,5.7487793,2.2572076,6.3594713,4.817511,4.332133,7.3161807,5.4609113,0
-0.8156876,9.34849,9.728179,5.319028,2.178745,5.9833107,4.7710595,4.037754,7.627165,6.0832543,0
-0.22329852,10.298083,9.313118,4.769014,2.6732864,9.326567,3.450258,4.0574956,7.66953,6.9983115,3
-0.4443601,9.47695,9.0674715,5.526301,2.4034429,6.7206473,4.745827,4.1761074,7.556419,5.755638,0
-0.15633878,9.41588,9.550586,4.897279,1.6581413,6.509139,4.5429025,4.2074394,7.349626,6.080443,0
0.5884333,10.118716,7.663616,6.458269,3.9631162,6.4823966,4.6130576,3.7031915,8.0178175,6.000591,1
-0.24552459,9.326132,9.693742,5.668356,2.435537,6.255156,4.8665223,4.5085216,7.450689,5.5961766,0
0.20504197,9.69088,5.8145456,3.6250443,3.7695048,5.8474355,5.785691,3.65956,9.083597,6.0190916,2
-0.5479616,9.086736,9.165407,4.6042967,1.9983653,6.26287,4.2242785,3.8724017,7.525621,5.8185854,0
